name,RA_h,RA_m,RA_s,DecSign,DecAbsDeg,DEC_m,DEC_s,RA_deg,DEC_deg,redshift,Rin,Rout,scaleR,R2500,R2500e,R500,R500e,T2500,T2500e,T500,T500e,K0,K0err,K100,K100err,spec_kT,spec_kT_err,spec_Z,spec_Z_err,Fx,Fx_err,Lx,Lx_err,LXrest,LXrest_err,LXbol,LXbol_err,radial_profile,dof,spec_X2r,max_ap,wtkT,wtkTe,wtZ,wtZe,obsIDs_good,obsIDs_all
--,h,m,s,DE-,DEd,m,s,degree,degree,--,scaleR,scaleR,--,kpc,kpc,kpc,kpc,keV,keV,keV,keV,keV cm2,keV cm2,keV cm2,keV cm2,keV,keV,Zsun,Zsun,erg/s/cm2,erg/s/cm2,erg/s,erg/s,erg/s,erg/s,erg/s,erg/s,--,--,--,arcmin,keV,keV,Zsun,Zsun,--,--
ACCEPT2 cluster name,Right Ascension J2000 (hours),Right Ascension J2000 (minutes),Right Ascension J2000 (seconds),Declination J2000 (sign),Declination J2000 (degrees),Declination J2000 (minutes),Declination J2000 (Seconds),Right Ascension J2000 (decimal degrees),Declination J2000 (decimal degrees),Redshift,Inner radius,Outer radius,Radius scale,R2500 radius,R2500 radius error,R500 radius,R500 radius error,Average temperature R2500,Average temperature R2500 error,Average temperature R500,Average temperature R500 error,Central entropy,Central entropy error,Entropy at 100kpc,Entropy at 100kpc error,Temperature,Temperature error,Metallicity,Metallicity error,--,--,--,--,--,--,--,--,--,--,--,Maximum aperature,--,--,--,--,observation ID,observation ID
SPT-CL_J0509-5342,5,9,21.2,-,53,42,12.74,77.3385,-53.70354,0.463,0.3,1,R2500     ,565,78,1259,190,9.662,1.876,9.647,2.074,nan,nan,nan,nan,9.069,1.716,1.45E-01,1.64E-01,6.04E-13,2.92E-14,4.77E+44,2.31E+43,4.32E+44,2.09E+43,6.85E+44,3.32E+43,None      ,1022,1.176,1.618,nan,nan,nan,nan,[9432]    ,[9432]
ABELL_3322,5,10,17.1,-,45,19,17.22,77.57126,-45.32145,0.2,0.3,1,R2500     ,544,32,1251,88,7.012,0.641,7.367,0.817,104.6,17.6,77.1,21.1,6.649,0.599,1.46E-01,9.20E-02,3.44E-12,1.28E-13,3.87E+44,1.45E+43,3.75E+44,1.40E+43,5.40E+44,2.02E+43,./proj_profs/ABELL_3322_kTZ.dat,1022,1.104,2.773,nan,nan,nan,nan,[15111]   ,[15111]
MCXC_J0510.7-0801,5,10,47.6,-,8,1,39.1,77.69851,-8.02753,0.22,0.3,1,R2500     ,552,26,1243,65,7.316,0.519,7.396,0.554,122.2,51.6,150.7,79.4,7.152,0.434,2.80E-01,6.00E-02,6.25E-12,1.58E-13,8.68E+44,2.19E+43,8.33E+44,2.10E+43,1.22E+45,3.08E+43,./proj_profs/MCXC_J0510.7-0801_kTZ.dat,1022,1.082,2.618,nan,nan,nan,nan,[14011]   ,[14011]
ABELL_3330,5,14,39.5,-,49,3,29.19,78.66465,-49.05811,0.092,0.3,1,R2500     ,417,24,876,54,3.948,0.38,3.414,0.343,nan,nan,nan,nan,3.964,0.376,4.21E-01,1.65E-01,1.87E-12,1.28E-13,3.88E+43,2.66E+42,3.88E+43,2.66E+42,5.07E+43,3.48E+42,None      ,1022,1.838,4.107,nan,nan,nan,nan,[4980]    ,[4980]
ABELL_0539,5,16,37.4,+,6,26,26,79.15565,6.44056,0.028,0.3,1,R2500     ,362,7,821,25,2.901,0.032,2.873,0.031,nan,nan,nan,nan,2.866,0.036,3.11E-01,1.80E-02,1.45E-11,3.92E-13,2.61E+43,7.04E+41,2.62E+43,7.06E+41,3.41E+43,9.20E+41,./proj_profs/ABELL_0539_kTZ.dat,2047,4.717,10.734,2.909,0.272,0.251,0.095,[7209  5808],[5808  7209]
ABELL_S0520,5,16,37.7,-,54,30,47.3,79.15713,-54.51314,0.295,0.3,1,R2500     ,573,37,1297,94,8.397,0.811,8.626,0.904,320.1,39.8,30.8,30.5,8.269,0.732,1.40E-01,7.60E-02,2.54E-12,7.80E-14,6.96E+44,2.14E+43,6.53E+44,2.00E+43,1.00E+45,3.08E+43,./proj_profs/ABELL_S0520_kTZ.dat,2047,1.167,2.184,nan,nan,nan,nan,[15099  9331],[15099  9331]
MCXC_J0520.7-1328,5,20,42,-,13,28,49.14,80.17515,-13.48032,0.34,0.3,1,R2500     ,515,32,1144,74,7.24,0.66,7.113,0.661,nan,nan,nan,nan,7.335,0.692,3.45E-01,1.11E-01,1.62E-12,5.04E-14,6.17E+44,1.92E+43,5.82E+44,1.81E+43,8.59E+44,2.67E+43,None      ,1022,1.265,1.785,nan,nan,nan,nan,[3272]    ,[3272]
CXOU_J052215-481816,5,22,15.2,-,48,18,16.18,80.56352,-48.30449,0.296,0.3,1,R2500     ,458,62,1048,144,5.591,1.175,5.771,1.264,nan,nan,nan,nan,5.616,1.217,3.19E-01,2.74E-01,3.85E-13,3.94E-14,1.06E+44,1.08E+43,1.03E+44,1.06E+43,1.43E+44,1.46E+43,None      ,1022,1.249,1.743,nan,nan,nan,nan,[4208]    ,[4208]
ABELL_3343,5,25,48.8,-,47,15,10.19,81.45337,-47.25283,0.191,0.3,1,R2500     ,513,25,1187,70,6.253,0.48,6.609,0.612,163.8,19.8,46.1,19.9,6.429,0.528,2.69E-01,9.90E-02,3.02E-12,8.91E-14,3.08E+44,9.10E+42,2.99E+44,8.82E+42,4.26E+44,1.26E+43,./proj_profs/ABELL_3343_kTZ.dat,1022,1.175,2.711,nan,nan,nan,nan,[15122]   ,[15122]
MCXC_J0528.2-2942,5,28,14.6,-,29,43,18.71,82.06072,-29.72186,0.158,0.3,1,R2500     ,434,19,971,44,4.477,0.312,4.389,0.307,88.5,18.8,91.9,37,4.485,0.311,6.63E-01,1.48E-01,2.42E-12,1.28E-13,1.62E+44,8.58E+42,1.61E+44,8.52E+42,2.12E+44,1.12E+43,./proj_profs/MCXC_J0528.2-2942_kTZ.dat,1022,1.327,2.674,4.607,0.499,0.564,0.197,[9418]    ,[9418]
RBS_0653  ,5,28,53,-,39,28,13.82,82.22092,-39.47051,0.284,0.3,1,R2500     ,594,19,1353,60,8.879,0.347,9.229,0.394,27.9,4.7,164.2,10.3,9.151,0.339,2.34E-01,4.10E-02,3.28E-12,4.64E-14,8.20E+44,1.16E+43,7.62E+44,1.08E+43,1.21E+45,1.72E+43,./proj_profs/RBS_0653_kTZ.dat,3072,1.153,2.328,8.558,0.836,0.258,0.066,[15177  4994  15658],[15177  15658  4994]
PLCKESZ_G286.58-31.25,5,31,28.7,-,75,10,36.64,82.8695,-75.17684,0.21,0.3,1,R2500     ,536,32,1191,72,6.888,0.635,6.779,0.635,149.1,62.6,146.3,86.9,6.484,0.54,3.01E-01,9.10E-02,3.06E-12,1.04E-13,3.85E+44,1.31E+43,3.72E+44,1.27E+43,5.31E+44,1.81E+43,./proj_profs/PLCKESZ_G286.58-31.25_kTZ.dat,1022,1.06,2.63,nan,nan,nan,nan,[15115]   ,[15115]
ABELL_0545,5,32,25.4,-,11,32,31.74,83.1057,-11.54215,0.154,0.3,1,R2500     ,582,20,1287,49,7.624,0.368,7.449,0.36,147,22,114,28.3,7.372,0.311,1.24E-01,5.20E-02,5.55E-12,7.52E-14,3.50E+44,4.74E+42,3.39E+44,4.59E+42,5.02E+44,6.80E+42,./proj_profs/ABELL_0545_kTZ.dat,1022,1.265,3.669,nan,nan,nan,nan,[13998]   ,[13998]
MCXC_J0532.9-3701,5,32,55.5,-,37,1,35.13,83.23139,-37.02643,0.275,0.3,1,R2500     ,594,40,1357,109,8.814,0.902,9.195,1.083,98.1,24,128.8,35.4,8.644,0.843,1.36E-01,8.00E-02,3.11E-12,9.02E-14,7.20E+44,2.09E+43,6.75E+44,1.96E+43,1.05E+45,3.06E+43,./proj_profs/MCXC_J0532.9-3701_kTZ.dat,1022,1.134,2.386,nan,nan,nan,nan,[15112]   ,[15112]
ESO3060170-A,5,40,6.7,-,40,50,11.84,85.02778,-40.83662,0.036,0.3,1,R2500     ,352,9,805,29,2.782,0.087,2.775,0.09,nan,nan,441.2,108,2.672,0.105,3.93E-01,5.50E-02,6.01E-12,2.44E-13,1.74E+43,7.05E+41,1.75E+43,7.08E+41,2.27E+43,9.22E+41,./proj_profs/ESO3060170-A_kTZ.dat,2047,2.696,8.359,2.569,0.426,0.304,0.175,[3188  3189],[3188  3189]
RDCS_J0542-4100,5,42,50.2,-,40,59,58.65,85.70914,-40.99963,0.64,0.3,1,R2500     ,410,44,911,86,6.452,0.885,6.333,0.766,nan,nan,nan,nan,6.455,0.885,1.08E-01,1.25E-01,2.32E-13,1.33E-14,4.04E+44,2.32E+43,3.84E+44,2.21E+43,5.49E+44,3.16E+43,None      ,1022,1.168,0.994,nan,nan,nan,nan,[914]     ,[914]
MCXC_J0547.0-3904,5,47,1.5,-,39,4,26.52,86.75633,-39.07403,0.21,0.3,1,R2500     ,457,40,986,88,5.152,0.731,4.74,0.7,nan,nan,124.9,8.2,5.186,0.699,4.60E-02,1.06E-01,7.76E-13,4.78E-14,9.76E+43,6.01E+42,9.63E+43,5.93E+42,1.32E+44,8.13E+42,./proj_profs/MCXC_J0547.0-3904_kTZ.dat,1022,1.352,2.243,nan,nan,nan,nan,[3273]    ,[3273]
ABELL_3364,5,47,37.6,-,31,52,16.48,86.90652,-31.87124,0.148,0.3,1,R2500     ,571,27,1282,71,7.318,0.543,7.357,0.623,205,17,42.8,17.1,7.194,0.546,1.26E-01,8.10E-02,5.50E-12,1.38E-13,3.19E+44,8.03E+42,3.10E+44,7.79E+42,4.56E+44,1.15E+43,./proj_profs/ABELL_3364_kTZ.dat,1022,1.411,3.713,nan,nan,nan,nan,[9419]    ,[9419]
ABELL_0548A,5,48,38.3,-,25,28,40.37,87.15965,-25.47788,0.04,0.3,1,R2500     ,371,13,855,32,3.067,0.155,3.125,0.152,23.7,10.1,170.7,20.1,3.074,0.157,3.20E-01,5.20E-02,7.15E-12,3.20E-13,2.53E+43,1.13E+42,2.53E+43,1.13E+42,3.30E+43,1.48E+42,./proj_profs/ABELL_0548A_kTZ.dat,1022,1.56,8.026,3.221,0.352,0.335,0.188,[12273]   ,[12273]
SPT-CL_J0551-5709,5,51,33,-,57,8,56.76,87.88757,-57.1491,0.423,0.3,1,R2500     ,363,38,811,62,4.146,0.622,4.049,0.441,nan,nan,nan,nan,4.06,0.603,2.96E-01,1.76E-01,3.04E-13,3.15E-14,1.94E+44,2.01E+43,1.99E+44,2.06E+43,2.62E+44,2.71E+43,None      ,2047,1.074,1.094,nan,nan,nan,nan,[11743  11871],[11743  11871]
ABELL_0550,5,52,51.8,-,21,3,13.04,88.21592,-21.05362,0.099,0.3,1,R2500     ,507,17,1138,42,5.656,0.294,5.627,0.313,120.2,24.4,102,32.6,5.669,0.298,1.41E-01,6.70E-02,8.87E-12,2.53E-13,2.15E+44,6.13E+42,2.12E+44,6.05E+42,2.94E+44,8.40E+42,./proj_profs/ABELL_0550_kTZ.dat,1022,1.202,4.674,nan,nan,nan,nan,[15307]   ,[15307]
MACS_J0553.4-3342,5,53,25.8,-,33,42,30.68,88.35741,-33.70852,0.407,0.3,1,R2500     ,649,38,1443,103,11.728,0.894,11.781,0.953,106.6,46.6,220.9,82.1,10.463,0.68,1.92E-01,5.50E-02,2.57E-12,4.07E-14,1.50E+45,2.37E+43,1.34E+45,2.13E+43,2.25E+45,3.55E+43,./proj_profs/MACS_J0553.4-3342_kTZ.dat,1022,1.119,2.002,nan,nan,nan,nan,[12244]   ,[12244  5813]
SPT-CL_J0559-5249,5,59,42.8,-,52,49,51.37,89.92826,-52.83094,0.611,0.3,1,R2500     ,357,36,796,67,4.859,0.627,4.747,0.516,nan,nan,nan,nan,4.818,0.622,1.70E-01,9.50E-02,2.54E-13,2.46E-14,3.95E+44,3.82E+43,3.99E+44,3.86E+43,5.37E+44,5.20E+43,None      ,3072,1.073,0.883,nan,nan,nan,nan,[13117  13116  12264],[12264  13116  13117]
ABELL_3376,6,2,11.5,-,39,56,59.32,90.54801,-39.94981,0.046,0.3,1,R2500     ,496,10,1090,25,5.206,0.129,4.961,0.108,nan,nan,nan,nan,4.907,0.104,3.28E-01,2.30E-02,1.11E-11,1.19E-13,5.29E+43,5.66E+41,5.26E+43,5.62E+41,7.08E+43,7.57E+41,./proj_profs/ABELL_3376_kTZ.dat,2047,3.323,9.341,4.696,0.499,0.386,0.121,[3450  3202],[3202  3450]
ABELL_3378,6,5,54,-,35,18,8.09,91.47495,-35.30225,0.141,0.3,1,R2500     ,453,17,992,36,4.779,0.269,4.507,0.237,8.5,3.1,120.2,6.8,4.78,0.273,3.60E-01,8.80E-02,6.10E-12,1.89E-13,3.17E+44,9.83E+42,3.15E+44,9.74E+42,4.21E+44,1.30E+43,./proj_profs/ABELL_3378_kTZ.dat,1022,1.16,3.075,nan,nan,nan,nan,[15315]   ,[15315]
CIZA_J0616.3-2156,6,16,24.8,-,21,56,17.9,94.10328,-21.93831,0.171,0.3,1,R2500     ,557,27,1244,65,7.151,0.533,7.098,0.559,234.5,60.5,117.4,92.8,7.236,0.511,3.13E-01,8.60E-02,3.84E-12,8.66E-14,3.06E+44,6.88E+42,2.95E+44,6.64E+42,4.34E+44,9.76E+42,./proj_profs/CIZA_J0616.3-2156_kTZ.dat,1022,1.178,3.224,nan,nan,nan,nan,[15100]   ,[15100]
ABELL_S0579,6,16,32.1,-,39,47,48.63,94.13391,-39.79684,0.152,0.3,1,R2500     ,449,21,1013,49,4.752,0.349,4.731,0.361,130,24,68.5,27,4.789,0.352,2.13E-01,9.20E-02,2.44E-12,9.01E-14,1.50E+44,5.53E+42,1.49E+44,5.48E+42,2.00E+44,7.38E+42,./proj_profs/ABELL_S0579_kTZ.dat,1022,1.146,2.864,nan,nan,nan,nan,[15126]   ,[15126]
ACT-CL_J0616-5227,6,16,34.3,-,52,27,7.55,94.14274,-52.4521,0.71,0.3,1,R2500     ,441,83,977,168,7.917,1.837,7.775,1.679,nan,nan,nan,nan,7.749,1.798,3.18E-01,2.08E-01,3.30E-13,4.05E-14,7.42E+44,9.11E+43,6.75E+44,8.29E+43,1.01E+45,1.24E+44,None      ,2047,1.043,1.023,nan,nan,nan,nan,[13127  12261],[12261  13127]
G139.59+24.18,6,21,49,+,74,42,5.05,95.45413,74.7014,0.27,0.3,1,R2500     ,539,36,1213,85,7.345,0.744,7.414,0.783,32.8,9,151,18.5,7.189,0.635,3.78E-01,8.60E-02,3.70E-12,1.33E-13,8.23E+44,2.95E+43,7.83E+44,2.81E+43,1.15E+45,4.12E+43,./proj_profs/G139.59+24.18_kTZ.dat,1022,1.169,2.189,nan,nan,nan,nan,[15139]   ,[15139]
ABELL_3391,6,26,18.8,-,53,41,33.28,96.57848,-53.69258,0.051,0.3,1,R2500     ,549,16,1189,40,6.299,0.28,5.882,0.281,203.2,29.6,122.6,45.8,5.647,0.226,2.17E-01,6.20E-02,1.66E-11,3.45E-13,1.01E+44,2.10E+42,1.00E+44,2.08E+42,1.39E+44,2.89E+42,./proj_profs/ABELL_3391_kTZ.dat,1022,3.227,9.237,5.794,0.222,0.232,0.068,[4943]    ,[4943]
ABELL_3395_SW,6,26,43.3,-,54,32,36.77,96.68057,-54.54355,0.051,0.3,1,R2500     ,472,16,1053,37,4.79,0.258,4.673,0.252,190.1,25.7,99.6,44.5,4.796,0.258,1.77E-01,6.90E-02,1.02E-11,2.82E-13,6.14E+43,1.69E+42,6.10E+43,1.68E+42,8.22E+43,2.27E+42,./proj_profs/ABELL_3395_SW_kTZ.dat,1022,3.069,8.011,nan,nan,nan,nan,[4944]    ,[4944]
ABELL_3399,6,37,14.1,-,48,28,18.76,99.30881,-48.47188,0.203,0.3,1,R2500     ,542,24,1215,59,6.979,0.469,6.98,0.487,59.4,16.4,164.4,25.2,6.759,0.453,2.76E-01,8.40E-02,2.91E-12,6.42E-14,3.38E+44,7.44E+42,3.26E+44,7.19E+42,4.71E+44,1.04E+43,./proj_profs/ABELL_3399_kTZ.dat,1022,1.084,2.737,nan,nan,nan,nan,[15125]   ,[15125]
PLCKESZ_G167.65+17.64,6,38,3.9,+,47,47,54.89,99.51617,47.79858,0.174,0.3,1,R2500     ,517,27,1144,61,6.264,0.522,6.076,0.505,210,18.2,21.8,7.3,6.176,0.412,2.29E-01,8.00E-02,5.93E-12,1.36E-13,4.90E+44,1.12E+43,4.78E+44,1.09E+43,6.74E+44,1.54E+43,./proj_profs/PLCKESZ_G167.65+17.64_kTZ.dat,1022,1.14,2.949,nan,nan,nan,nan,[14388]   ,[14388]
ABELL_S0592,6,38,48.5,-,53,58,27.06,99.70196,-53.97418,0.222,0.3,1,R2500     ,598,29,1336,79,8.483,0.605,8.492,0.715,nan,nan,141.2,13.2,8.581,0.651,3.12E-01,8.00E-02,5.87E-12,1.39E-13,8.34E+44,1.97E+43,7.89E+44,1.86E+43,1.23E+45,2.89E+43,./proj_profs/ABELL_S0592_kTZ.dat,1022,1.363,2.816,nan,nan,nan,nan,[9420]    ,[9420]
ABELL_3402,6,41,41.5,-,49,47,41.05,100.4229,-49.79474,0.146,0.3,1,R2500     ,311,33,710,65,2.414,0.426,2.41,0.353,nan,nan,nan,nan,2.399,0.42,3.72E-01,2.84E-01,3.19E-13,8.29E-14,1.80E+43,4.68E+42,1.86E+43,4.82E+42,2.43E+43,6.32E+42,None      ,1022,1.087,2.045,nan,nan,nan,nan,[12267]   ,[12267]
ABELL_3404,6,45,28.8,-,54,13,42.15,101.36996,-54.22837,0.167,0.3,1,R2500     ,640,38,1437,96,9.153,0.86,9.274,0.923,95.1,18.9,119.8,26.8,7.851,0.642,4.90E-02,6.20E-02,8.62E-12,2.05E-13,6.50E+44,1.55E+43,6.26E+44,1.49E+43,9.46E+44,2.25E+43,./proj_profs/ABELL_3404_kTZ.dat,1022,1.148,3.771,nan,nan,nan,nan,[15301]   ,[15301]
ABELL_0562,6,53,21.5,+,69,19,51.51,103.33944,69.33097,0.11,0.3,1,R2500     ,353,15,852,41,2.945,0.197,3.285,0.234,122.5,34.2,82.5,77.2,2.943,0.193,1.82E-01,5.60E-02,1.24E-12,5.92E-14,3.78E+43,1.80E+42,3.84E+43,1.83E+42,5.04E+43,2.40E+42,./proj_profs/ABELL_0562_kTZ.dat,1022,1.122,2.965,2.946,0.451,0.237,0.083,[6936]    ,[6936]
Bullet_Cluster,6,58,30.6,-,55,56,19.78,104.6276,-55.93883,0.296,0.3,1,R2500     ,708,22,1568,78,12.376,0.303,12.33,0.318,nan,nan,nan,nan,12.205,0.273,2.26E-01,1.80E-02,9.62E-12,5.22E-14,2.65E+45,1.44E+43,2.40E+45,1.30E+43,4.27E+45,2.32E+43,./proj_profs/Bullet_Cluster_kTZ.dat,4097,1.326,2.696,12.364,1.145,0.208,0.066,[3184  5356  5361  4984],[3184  4984  4985  4986  5355  5356  5357  5358  5361  554]
MACS_J0712.3+5931,7,12,20.7,+,59,32,20.21,108.0864,59.53895,0.328,0.3,1,R2500     ,409,36,989,95,4.704,0.616,5.348,0.796,nan,nan,nan,nan,4.676,0.539,2.89E-01,1.26E-01,7.32E-13,6.23E-14,2.56E+44,2.18E+43,2.55E+44,2.18E+43,3.41E+44,2.91E+43,None      ,1022,1.176,1.451,nan,nan,nan,nan,[11709]   ,[11709]
MACS_J0717+3745,7,17,30.1,+,37,45,35.92,109.37557,37.75998,0.546,0.3,1,R2500     ,647,33,1432,100,13.432,0.723,13.427,0.744,nan,nan,nan,nan,13.243,0.62,2.19E-01,4.20E-02,2.62E-12,3.72E-14,3.09E+45,4.38E+43,2.62E+45,3.72E+43,4.83E+45,6.84E+43,./proj_profs/MACS_J0717+3745_kTZ.dat,3072,1.136,1.694,12.868,1.576,0.181,0.048,[4200  16235  1655],[16235  1655  4200]
400d_J0720+7108,7,20,54,+,71,8,58.81,110.2248,71.14967,0.231,0.3,1,R2500     ,320,24,693,66,2.752,0.324,2.487,0.364,nan,nan,nan,nan,2.801,0.309,4.08E-01,1.61E-01,1.50E-13,1.77E-14,2.34E+43,2.75E+42,2.43E+43,2.85E+42,3.15E+43,3.70E+42,None      ,3072,1.181,1.46,nan,nan,nan,nan,[13984  14449  14450],[13984  14449  14450]
ABELL_0578,7,24,53.5,+,66,59,7.42,111.22296,66.98539,0.087,0.3,1,R2500     ,331,18,776,41,2.578,0.226,2.699,0.201,16.6,48.2,216.3,74.4,2.554,0.226,4.68E-01,1.22E-01,7.86E-13,6.41E-14,1.43E+43,1.17E+42,1.45E+43,1.18E+42,1.88E+43,1.53E+42,./proj_profs/ABELL_0578_kTZ.dat,2047,1.408,3.439,2.641,0.148,0.417,0.067,[11749  12225],[11749  12225]
ABELL_0586,7,32,20.3,+,31,37,57.08,113.08473,31.63252,0.171,0.3,1,R2500     ,516,23,1139,50,6.208,0.431,5.999,0.389,116.1,10.3,67.4,10.7,6.241,0.395,3.74E-01,7.50E-02,4.25E-12,1.19E-13,3.38E+44,9.44E+42,3.29E+44,9.19E+42,4.64E+44,1.30E+43,./proj_profs/ABELL_0586_kTZ.dat,2047,1.157,2.983,nan,nan,nan,nan,[11723  530],[11723  530]
ZwCl_0735.7+7421,7,41,44.3,+,74,14,38.54,115.43458,74.24404,0.216,0.3,1,R2500     ,516,10,1167,31,6.475,0.115,6.55,0.122,16.1,0.9,121.7,2.6,6.469,0.114,3.42E-01,2.10E-02,2.96E-12,2.52E-14,3.97E+44,3.38E+42,3.84E+44,3.27E+42,5.47E+44,4.66E+42,./proj_profs/ZwCl_0735.7+7421_kTZ.dat,4097,1.236,2.479,6.447,0.632,0.331,0.103,[4197  10822  10470  10469],[10468  10469  10470  10471  10822  10918  10922  4197]
MACS_J0744.9+3927,7,44,52.8,+,39,27,26.14,116.2201,39.45726,0.698,0.3,1,R2500     ,442,31,1025,81,7.847,0.649,8.402,0.742,53.4,7.5,86.7,11.8,7.805,0.634,1.79E-01,6.70E-02,6.98E-13,3.01E-14,1.50E+45,6.48E+43,1.37E+45,5.90E+43,2.06E+45,8.88E+43,./proj_profs/MACS_J0744.9+3927_kTZ.dat,3072,1.114,1.032,nan,nan,nan,nan,[3197  3585  6111],[3197  3585  6111]
PKS_0745-19,7,47,31.1,-,19,17,40.88,116.87953,-19.29469,0.103,0.3,1,R2500     ,628,13,1411,45,8.368,0.16,8.474,0.184,8.6,0.3,118.2,1,8.251,0.14,2.48E-01,1.70E-02,2.22E-11,1.29E-13,5.82E+44,3.40E+42,5.66E+44,3.30E+42,8.68E+44,5.06E+42,./proj_profs/PKS_0745-19_kTZ.dat,1022,1.593,5.6,8.36,0.483,0.304,0.083,[12881]   ,[12881  2427  508  6103]
WBL_154   ,7,51,20.7,+,50,14,1.99,117.83639,50.23389,0.022,0.3,1,R2500     ,179,7,481,32,0.807,0.017,1.044,0.01,nan,nan,nan,nan,1.126,0.009,1.95E-01,8.00E-03,2.13E-12,5.36E-14,2.28E+42,5.73E+40,2.30E+42,5.78E+40,3.43E+42,8.62E+40,./proj_profs/WBL_154_kTZ.dat,1022,1.485,6.795,1.199,0.178,0.15,0.116,[15170]   ,[15170]
ABELL_0598,7,51,25.2,+,17,30,50.05,117.855,17.5139,0.189,0.3,1,R2500     ,457,30,991,70,5.055,0.535,4.692,0.54,8.3,2.3,144.9,7.3,5.052,0.538,6.80E-02,9.10E-02,1.70E-12,8.46E-14,1.69E+44,8.43E+42,1.67E+44,8.34E+42,2.28E+44,1.14E+43,./proj_profs/ABELL_0598_kTZ.dat,1022,1.291,2.431,nan,nan,nan,nan,[10442]   ,[10442]
ABELL_0611,8,0,56.9,+,36,3,23.92,120.23698,36.05664,0.288,0.3,1,R2500     ,571,35,1266,84,8.306,0.755,8.175,0.781,nan,nan,113,14.6,8.546,0.731,3.77E-01,1.03E-01,1.94E-12,5.10E-14,5.00E+44,1.32E+43,4.67E+44,1.23E+43,7.25E+44,1.91E+43,./proj_profs/ABELL_0611_kTZ.dat,1022,1.017,2.217,7.993,0.43,0.408,0.118,[3194]    ,[3194]
ZwCl_0806.5+2822,8,9,42,+,28,12,8.27,122.4251,28.2023,0.3,0.3,1,R2500     ,552,112,1302,310,7.91,2.478,8.73,3.329,nan,nan,nan,nan,6.806,1.897,7.10E-02,2.10E-01,6.85E-13,6.99E-14,1.95E+44,1.99E+43,1.86E+44,1.90E+43,2.70E+44,2.76E+43,None      ,1022,1.211,2.082,nan,nan,nan,nan,[5774]    ,[5774]
SDSS-C4_3062,8,10,23.4,+,42,16,26.1,122.59731,42.27392,0.064,0.3,1,R2500     ,446,23,1017,85,4.367,0.371,4.422,0.653,46.7,12.2,160.1,27.8,3.764,0.538,1.03E+00,1.22E+00,1.94E-12,3.90E-13,1.86E+43,3.73E+42,1.85E+43,3.72E+42,2.37E+43,4.75E+42,./proj_profs/SDSS-C4_3062_kTZ.dat,1022,1.418,6.144,nan,nan,nan,nan,[13986]   ,[13986]
ABELL_0644,8,17,26,-,7,30,31.68,124.35852,-7.5088,0.07,0.3,1,R2500     ,567,13,1282,36,6.782,0.186,6.867,0.198,70.2,6.4,114.4,8.6,6.707,0.18,3.06E-01,3.80E-02,2.43E-11,2.62E-13,2.86E+44,3.08E+42,2.82E+44,3.03E+42,4.06E+44,4.36E+42,./proj_profs/ABELL_0644_kTZ.dat,1022,2.778,7.123,6.58,0.821,0.317,0.089,[2211]    ,[2211]
MCXC_J0819.6+6336,8,19,25.9,+,63,37,25.72,124.85802,63.62381,0.119,0.3,1,R2500     ,384,23,853,49,3.474,0.346,3.323,0.298,nan,nan,160.3,26.2,3.498,0.321,1.70E-01,8.80E-02,2.05E-12,1.19E-13,7.36E+43,4.29E+42,7.42E+43,4.33E+42,9.76E+43,5.69E+42,./proj_profs/MCXC_J0819.6+6336_kTZ.dat,1022,1.238,3.015,nan,nan,nan,nan,[2199]    ,[2199]
UGCl_120  ,8,23,21.6,+,4,22,21.33,125.84018,4.37259,0.029,0.3,1,R2500     ,276,10,628,51,1.762,0.078,1.721,0.208,nan,nan,238.2,25.8,1.896,0.116,4.56E-01,1.70E-01,2.39E-12,4.67E-13,4.57E+42,8.96E+41,4.61E+42,9.02E+41,6.10E+42,1.20E+42,./proj_profs/UGCl_120_kTZ.dat,1022,1.499,7.936,nan,nan,nan,nan,[15161]   ,[15161]
ZwCl_0823.2+0425,8,25,57.9,+,4,14,48.04,126.49131,4.24668,0.225,0.3,1,R2500     ,427,29,951,64,4.616,0.499,4.485,0.477,72.1,16.3,90.9,25.9,4.66,0.514,5.10E-01,1.68E-01,1.17E-12,7.27E-14,1.72E+44,1.07E+43,1.71E+44,1.06E+43,2.27E+44,1.41E+43,./proj_profs/ZwCl_0823.2+0425_kTZ.dat,1022,1.271,1.988,nan,nan,nan,nan,[10441]   ,[10441]
ABELL_0665,8,30,59.2,+,65,50,22.24,127.74678,65.83951,0.182,0.3,1,R2500     ,614,16,1369,50,8.591,0.254,8.574,0.267,nan,nan,nan,nan,8.324,0.22,2.44E-01,2.60E-02,5.45E-12,6.62E-14,4.97E+44,6.04E+42,4.75E+44,5.77E+42,7.31E+44,8.88E+42,./proj_profs/ABELL_0665_kTZ.dat,3072,1.314,3.377,8.136,0.857,0.26,0.075,[12286  3586  13201],[12286  13201  3586]
2MFGC_06756,8,34,54.8,+,55,34,19.99,128.72845,55.57222,0.241,0.3,1,R2500     ,445,14,975,34,5.053,0.228,4.776,0.226,nan,nan,95.6,3.4,5.053,0.229,2.77E-01,4.90E-02,1.58E-12,3.22E-14,2.71E+44,5.53E+42,2.67E+44,5.45E+42,3.62E+44,7.39E+42,./proj_profs/2MFGC_06756_kTZ.dat,1022,1.057,1.966,5.082,0.508,0.287,0.098,[4940]    ,[4940]
